,global_unique_identifier,observation_date,category,common_name,scientific_name,state,county,iba_code,usfws_code,lat,long,observer_id,trip_comments,observation_year,observation_month,season,geometry
1684895,URN:CornellLabOfOrnithology:EBIRD:OBS294949105,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr43705,Josh Stevenson and Stephen Zipperer were present at different times.,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684896,URN:CornellLabOfOrnithology:EBIRD:OBS302901168,2015-02-27,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr108380,,2015,2,offseason,POINT (-86.56797570000001 36.1312841)
1684897,URN:CornellLabOfOrnithology:EBIRD:OBS297210050,2015-02-15,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr186024,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684898,URN:CornellLabOfOrnithology:EBIRD:OBS296541556,2015-02-13,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr108380,"includes boat ramp, bike trail bay, & sailboat marina",2015,2,offseason,POINT (-86.6206741 36.1101431)
1684899,URN:CornellLabOfOrnithology:EBIRD:OBS294888935,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr186024,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684900,URN:CornellLabOfOrnithology:EBIRD:OBS295063295,2015-02-05,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.110942,-86.617591,obsr164953,"<br />Submitted from BirdLog NA for iOS, version 1.8",2015,2,offseason,POINT (-86.617591 36.110942)
1684901,URN:CornellLabOfOrnithology:EBIRD:OBS307976052,2015-02-05,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr611141,Submitted from  BirdLog NA for Android v1.9.3,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684902,URN:CornellLabOfOrnithology:EBIRD:OBS295268574,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr298046,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684903,URN:CornellLabOfOrnithology:EBIRD:OBS294924201,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr358441,went back to site with Scott Sommershoe to get views through his scope of red-throated loon and western grebe. Submitted from  BirdLog NA for Android v1.9.6,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684904,URN:CornellLabOfOrnithology:EBIRD:OBS295358574,2015-02-07,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr212351,"With Mike Smith and Phillip Casteel, looking for Pacific Loon, etc. Found Western Grebe again.",2015,2,offseason,POINT (-86.6206741 36.1101431)
1684905,URN:CornellLabOfOrnithology:EBIRD:OBS295269049,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr86923,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684906,URN:CornellLabOfOrnithology:EBIRD:OBS294890931,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr358441,Stopped by again looking for Red-throated loon and Western Grebe. Happened to see Frank and the Walkers there as well.,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684907,URN:CornellLabOfOrnithology:EBIRD:OBS294913295,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr298046,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684908,URN:CornellLabOfOrnithology:EBIRD:OBS295238653,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr290393,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684909,URN:CornellLabOfOrnithology:EBIRD:OBS295649497,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr54372,with Susan and Mike Hubley,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684910,URN:CornellLabOfOrnithology:EBIRD:OBS294907967,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr237690,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684911,URN:CornellLabOfOrnithology:EBIRD:OBS295413612,2015-02-07,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr164304,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684912,URN:CornellLabOfOrnithology:EBIRD:OBS300182874,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr600282,Birded with Stephen looking for Western Grebe,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684913,URN:CornellLabOfOrnithology:EBIRD:OBS294936207,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr326514,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684914,URN:CornellLabOfOrnithology:EBIRD:OBS295348853,2015-02-07,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr186024,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684915,URN:CornellLabOfOrnithology:EBIRD:OBS295376259,2015-02-06,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr163792,"Arrived early, walking out to find Chris Holt already there. Chris is a new birder, first time we've met. Later Ed Schneider and Stanley York came, followed by Stephen Zipperrer and his Dad. No sign of a Pacific Loon, but lots of coves that can't be seen from here. Didn't look anywhere else on the lake, which I had intended too. Went straight from here to the Rutherford Co Landfill site for the Iceland Gull. Beautiful day, very light wind, cold initially at about 20 F, but warmed to the 40's pretty rapidly. Very little cloud cover.",2015,2,offseason,POINT (-86.6206741 36.1101431)
1684916,URN:CornellLabOfOrnithology:EBIRD:OBS295470622,2015-02-07,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr165022,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684917,URN:CornellLabOfOrnithology:EBIRD:OBS302906440,2015-02-28,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr108380,"areas include 7 Points Rec Area, & Elm Hill Rec area",2015,2,offseason,POINT (-86.56797570000001 36.1312841)
1684918,URN:CornellLabOfOrnithology:EBIRD:OBS294936741,2015-02-04,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr560695,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1684919,URN:CornellLabOfOrnithology:EBIRD:OBS327282726,2015-02-07,species,Western Grebe,Aechmophorus occidentalis,Tennessee,Davidson,,,36.1101431,-86.6206741,obsr238583,,2015,2,offseason,POINT (-86.6206741 36.1101431)
1685201,URN:CornellLabOfOrnithology:EBIRD:OBS300022214,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr212351,Submitted from  BirdLog NA for Android v1.9.6,2015,2,offseason,POINT (-86.6220045 36.1285638)
1685202,URN:CornellLabOfOrnithology:EBIRD:OBS300212563,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr186024,,2015,2,offseason,POINT (-86.6220045 36.1285638)
1685203,URN:CornellLabOfOrnithology:EBIRD:OBS302904558,2015-02-27,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr108380,,2015,2,offseason,POINT (-86.6220045 36.1285638)
1685204,URN:CornellLabOfOrnithology:EBIRD:OBS300112884,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.12815,-86.62179,obsr164304,,2015,2,offseason,POINT (-86.62179 36.12815)
1685205,URN:CornellLabOfOrnithology:EBIRD:OBS327282369,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr238583,,2015,2,offseason,POINT (-86.6220045 36.1285638)
1685206,URN:CornellLabOfOrnithology:EBIRD:OBS302906441,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr108380,"areas include 7 Points Rec Area, & Elm Hill Rec area",2015,2,offseason,POINT (-86.56797570000001 36.1312841)
1685207,URN:CornellLabOfOrnithology:EBIRD:OBS300061793,2015-02-28,species,White-winged Scoter,Melanitta deglandi,Tennessee,Davidson,,,36.1326065,-86.6208887,obsr298046,,2015,2,offseason,POINT (-86.62088869999999 36.1326065)
1726693,URN:CornellLabOfOrnithology:EBIRD:OBS304388133,2015-03-21,species,American Pipit,Anthus rubescens,Tennessee,Davidson,,,36.1454249,-86.8994761,obsr164304,,2015,3,spring migration,POINT (-86.8994761 36.1454249)
1726694,URN:CornellLabOfOrnithology:EBIRD:OBS303238566,2015-03-15,species,American Pipit,Anthus rubescens,Tennessee,Davidson,,,36.1454249,-86.8994761,obsr212351,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.8994761 36.1454249)
1726933,URN:CornellLabOfOrnithology:EBIRD:OBS303785871,2015-03-17,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.0927853,-87.0093181,obsr358441,,2015,3,spring migration,POINT (-87.0093181 36.0927853)
1726934,URN:CornellLabOfOrnithology:EBIRD:OBS306479881,2015-03-24,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr378275,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.9284072 36.1521921)
1726935,URN:CornellLabOfOrnithology:EBIRD:OBS300603623,2015-03-02,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr186024,,2015,3,spring migration,POINT (-86.9284072 36.1521921)
1726936,URN:CornellLabOfOrnithology:EBIRD:OBS303469903,2015-03-12,species,American Woodcock,Scolopax minor,Tennessee,Davidson,US-TN_2843,,36.1674328,-86.7253017,obsr238583,From the pedestrian bridge over the Cumberland River to the nature center.,2015,3,spring migration,POINT (-86.7253017 36.1674328)
1726937,URN:CornellLabOfOrnithology:EBIRD:OBS303750724,2015-03-16,species,American Woodcock,Scolopax minor,Tennessee,Davidson,,,36.1521921,-86.9284072,obsr358441,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.9284072 36.1521921)
1726938,URN:CornellLabOfOrnithology:EBIRD:OBS301248760,2015-03-06,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0630045,-86.9486933,obsr186024,,2015,3,spring migration,POINT (-86.9486933 36.0630045)
1726939,URN:CornellLabOfOrnithology:EBIRD:OBS301578210,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.07354,-86.94616,obsr407040,"Sunny, clear.  Birding with Tommie Rogers. Submitted from  BirdLog NA for Android v1.9.6",2015,3,spring migration,POINT (-86.94616000000001 36.07354)
1726940,URN:CornellLabOfOrnithology:EBIRD:OBS301373299,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0624911,-86.9481665,obsr164304,,2015,3,spring migration,POINT (-86.9481665 36.0624911)
1726941,URN:CornellLabOfOrnithology:EBIRD:OBS301621930,2015-03-08,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0601095,-86.9477287,obsr439294,"<br />Submitted from BirdLog World for iOS, version 1.8",2015,3,spring migration,POINT (-86.9477287 36.0601095)
1726942,URN:CornellLabOfOrnithology:EBIRD:OBS301057303,2015-03-05,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1726943,URN:CornellLabOfOrnithology:EBIRD:OBS301650189,2015-03-08,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1726944,URN:CornellLabOfOrnithology:EBIRD:OBS301609997,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.07354,-86.94616,obsr168538,"Sunny, clear.  Birding with Tommie Rogers. Submitted from  BirdLog NA for Android v1.9.6",2015,3,spring migration,POINT (-86.94616000000001 36.07354)
1726945,URN:CornellLabOfOrnithology:EBIRD:OBS301407987,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0624911,-86.9481665,obsr212351,Looking for previously reported Tree Sparrows,2015,3,spring migration,POINT (-86.9481665 36.0624911)
1726946,URN:CornellLabOfOrnithology:EBIRD:OBS301089538,2015-03-05,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1726947,URN:CornellLabOfOrnithology:EBIRD:OBS301536516,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0630045,-86.9486933,obsr186024,,2015,3,spring migration,POINT (-86.9486933 36.0630045)
1726948,URN:CornellLabOfOrnithology:EBIRD:OBS301800337,2015-03-08,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1726949,URN:CornellLabOfOrnithology:EBIRD:OBS302342057,2015-03-10,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0630045,-86.9486933,obsr186024,,2015,3,spring migration,POINT (-86.9486933 36.0630045)
1726950,URN:CornellLabOfOrnithology:EBIRD:OBS301649399,2015-03-08,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0630045,-86.9486933,obsr186024,,2015,3,spring migration,POINT (-86.9486933 36.0630045)
1726951,URN:CornellLabOfOrnithology:EBIRD:OBS301209571,2015-03-05,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.2131037,-86.7161018,obsr557084,,2015,3,spring migration,POINT (-86.7161018 36.2131037)
1726952,URN:CornellLabOfOrnithology:EBIRD:OBS301977906,2015-03-09,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.064859,-86.951229,obsr115242,"<br />Submitted from BirdLog NA for iOS, version 1.8",2015,3,spring migration,POINT (-86.951229 36.064859)
1726953,URN:CornellLabOfOrnithology:EBIRD:OBS301336221,2015-03-07,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1726954,URN:CornellLabOfOrnithology:EBIRD:OBS301268391,2015-03-06,species,American Tree Sparrow,Spizelloides arborea,Tennessee,Davidson,,,36.0623784,-86.9479251,obsr186024,,2015,3,spring migration,POINT (-86.94792510000001 36.0623784)
1728007,URN:CornellLabOfOrnithology:EBIRD:OBS300507754,2015-03-02,species,Common Merganser,Mergus merganser,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr115242,"<br />Submitted from BirdLog NA for iOS, version 1.8",2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1728008,URN:CornellLabOfOrnithology:EBIRD:OBS300513170,2015-03-02,species,Common Merganser,Mergus merganser,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr164304,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1728457,URN:CornellLabOfOrnithology:EBIRD:OBS304470001,2015-03-21,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.146152,-86.897917,obsr439294,"<br />Submitted from BirdLog World for iOS, version 1.8",2015,3,spring migration,POINT (-86.89791700000001 36.146152)
1728458,URN:CornellLabOfOrnithology:EBIRD:OBS300312812,2015-03-01,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1150315,-86.7665648,obsr115242,,2015,3,spring migration,POINT (-86.7665648 36.1150315)
1728459,URN:CornellLabOfOrnithology:EBIRD:OBS303827453,2015-03-18,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1468669,-86.9058037,obsr186024,,2015,3,spring migration,POINT (-86.90580370000001 36.1468669)
1728460,URN:CornellLabOfOrnithology:EBIRD:OBS303238559,2015-03-15,species,Eurasian Collared-Dove,Streptopelia decaocto,Tennessee,Davidson,,,36.1454249,-86.8994761,obsr212351,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.8994761 36.1454249)
1728909,URN:CornellLabOfOrnithology:EBIRD:OBS301615066,2015-03-07,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1735301,-86.826582,obsr499436,,2015,3,spring migration,POINT (-86.826582 36.1735301)
1728910,URN:CornellLabOfOrnithology:EBIRD:OBS301395970,2015-03-07,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr186024,,2015,3,spring migration,POINT (-86.6220045 36.1285638)
1728911,URN:CornellLabOfOrnithology:EBIRD:OBS301812523,2015-03-08,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1285638,-86.6220045,obsr212351,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.6220045 36.1285638)
1728912,URN:CornellLabOfOrnithology:EBIRD:OBS303039788,2015-03-14,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr164304,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1728913,URN:CornellLabOfOrnithology:EBIRD:OBS301629414,2015-03-08,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.12815,-86.62179,obsr164304,,2015,3,spring migration,POINT (-86.62179 36.12815)
1728914,URN:CornellLabOfOrnithology:EBIRD:OBS300210856,2015-03-01,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1296256,-86.6218543,obsr358441,,2015,3,spring migration,POINT (-86.6218543 36.1296256)
1728915,URN:CornellLabOfOrnithology:EBIRD:OBS301614298,2015-03-07,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1735301,-86.826582,obsr359210,,2015,3,spring migration,POINT (-86.826582 36.1735301)
1728916,URN:CornellLabOfOrnithology:EBIRD:OBS303041272,2015-03-14,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr212351,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1728917,URN:CornellLabOfOrnithology:EBIRD:OBS300484967,2015-03-02,species,Greater Scaup,Aythya marila,Tennessee,Davidson,,,36.1334383,-86.6219616,obsr115242,"<br />Submitted from BirdLog NA for iOS, version 1.8",2015,3,spring migration,POINT (-86.62196160000001 36.1334383)
1728918,URN:CornellLabOfOrnithology:EBIRD:OBS306126890,2015-03-29,species,Greater Yellowlegs,Tringa melanoleuca,Tennessee,Davidson,,,36.1735301,-86.826582,obsr149602,,2015,3,spring migration,POINT (-86.826582 36.1735301)
1730009,URN:CornellLabOfOrnithology:EBIRD:OBS303238558,2015-03-15,species,Pectoral Sandpiper,Calidris melanotos,Tennessee,Davidson,,,36.1454249,-86.8994761,obsr212351,Submitted from  BirdLog NA for Android v1.9.6,2015,3,spring migration,POINT (-86.8994761 36.1454249)
1730118,URN:CornellLabOfOrnithology:EBIRD:OBS306274774,2015-03-30,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,US-TN_2841,,36.0602989,-86.8016968,obsr115242,"<br />Submitted from BirdLog NA for iOS, version 1.8",2015,3,spring migration,POINT (-86.8016968 36.0602989)
1730119,URN:CornellLabOfOrnithology:EBIRD:OBS303274193,2015-03-15,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr186024,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1730120,URN:CornellLabOfOrnithology:EBIRD:OBS303481695,2015-03-16,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr186024,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1730121,URN:CornellLabOfOrnithology:EBIRD:OBS303039787,2015-03-14,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr164304,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
1730122,URN:CornellLabOfOrnithology:EBIRD:OBS303041271,2015-03-14,species,Red-breasted Merganser,Mergus serrator,Tennessee,Davidson,,,36.1312841,-86.5679757,obsr212351,,2015,3,spring migration,POINT (-86.56797570000001 36.1312841)
